Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,URBANISATION,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2018,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_DEFECT,24,U,PT,2023-09-12T00:00:00,2022,0.0
2019,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_DEFECT,24,U,PT,2023-09-12T00:00:00,2022,0.0
2020,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_DEFECT,24,U,PT,2023-09-12T00:00:00,2022,0.0
2021,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_DEFECT,24,U,PT,2023-09-12T00:00:00,2022,0.0
2022,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_DEFECT,24,U,PT,2023-09-12T00:00:00,2022,0.0
2012,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,None,PT,2023-09-12T00:00:00,2020,25.94169
2013,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,None,PT,2023-09-12T00:00:00,2020,26.09392
2014,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,None,PT,2023-09-12T00:00:00,2020,26.24511
2015,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,None,PT,2023-09-12T00:00:00,2020,26.3934
2016,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,None,PT,2023-09-12T00:00:00,2020,26.5392
2017,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,None,PT,2023-09-12T00:00:00,2020,26.6823
2018,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,None,PT,2023-09-12T00:00:00,2020,26.8223
2019,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,None,PT,2023-09-12T00:00:00,2020,26.9598
2020,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,None,PT,2023-09-12T00:00:00,2020,27.09419
2012,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,R,PT,2023-09-12T00:00:00,2020,13.23489
2013,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,R,PT,2023-09-12T00:00:00,2020,13.23489
2014,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,R,PT,2023-09-12T00:00:00,2020,13.23489
2015,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,R,PT,2023-09-12T00:00:00,2020,13.23489
2016,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,R,PT,2023-09-12T00:00:00,2020,13.23489
2017,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,R,PT,2023-09-12T00:00:00,2020,13.23489
2018,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,R,PT,2023-09-12T00:00:00,2020,13.23489
2019,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,R,PT,2023-09-12T00:00:00,2020,13.23489
2020,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,R,PT,2023-09-12T00:00:00,2020,13.23489
2012,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,U,PT,2023-09-12T00:00:00,2020,33.97459
2013,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,U,PT,2023-09-12T00:00:00,2020,33.97459
2014,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,U,PT,2023-09-12T00:00:00,2020,33.97459
2015,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,U,PT,2023-09-12T00:00:00,2020,33.97459
2016,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,U,PT,2023-09-12T00:00:00,2020,33.97459
2017,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,U,PT,2023-09-12T00:00:00,2020,33.97459
2018,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,U,PT,2023-09-12T00:00:00,2020,33.97459
2019,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,U,PT,2023-09-12T00:00:00,2020,33.97459
2020,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",SH_SAN_HNDWSH,24,U,PT,2023-09-12T00:00:00,2020,33.97459
