Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,CUST_BREAKDOWN,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,CUST_BREAKDOWN_LB,Value
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C624,None,T,2024-05-16T00:00:00,2010-2022,Guinea-Bissau,0.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C624,None,T,2024-05-16T00:00:00,2010-2022,Guinea-Bissau,0.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C630,None,T,2024-05-16T00:00:00,2010-2017,Puerto Rico,9.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C678,None,T,2024-05-16T00:00:00,2010-2022,Sao Tome and Principe,12.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C678,None,T,2024-05-16T00:00:00,2010-2022,Sao Tome and Principe,1.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C694,None,T,2024-05-16T00:00:00,2010-2022,Sierra Leone,270.0
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C694,None,T,2024-05-16T00:00:00,2010-2022,Sierra Leone,220.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C694,None,T,2024-05-16T00:00:00,2010-2022,Sierra Leone,171.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C694,None,T,2024-05-16T00:00:00,2010-2022,Sierra Leone,153.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C694,None,T,2024-05-16T00:00:00,2010-2022,Sierra Leone,129.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C694,None,T,2024-05-16T00:00:00,2010-2022,Sierra Leone,106.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C724,None,T,2024-05-16T00:00:00,2010-2020,Spain,0.0
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C724,None,T,2024-05-16T00:00:00,2010-2020,Spain,0.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C724,None,T,2024-05-16T00:00:00,2010-2020,Spain,0.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C724,None,T,2024-05-16T00:00:00,2010-2020,Spain,0.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C732,None,T,2024-05-16T00:00:00,2010-2022,Western Sahara,0.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C732,None,T,2024-05-16T00:00:00,2010-2022,Western Sahara,0.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C732,None,T,2024-05-16T00:00:00,2010-2022,Western Sahara,0.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C732,None,T,2024-05-16T00:00:00,2010-2022,Western Sahara,0.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C740,None,T,2024-05-16T00:00:00,2010-2020,Suriname,1.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C740,None,T,2024-05-16T00:00:00,2010-2020,Suriname,1.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C76,None,T,2024-05-16T00:00:00,2010-2022,Brazil,479.0
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C76,None,T,2024-05-16T00:00:00,2010-2022,Brazil,399.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C76,None,T,2024-05-16T00:00:00,2010-2022,Brazil,339.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C76,None,T,2024-05-16T00:00:00,2010-2022,Brazil,309.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C76,None,T,2024-05-16T00:00:00,2010-2022,Brazil,250.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C76,None,T,2024-05-16T00:00:00,2010-2022,Brazil,209.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C768,None,T,2024-05-16T00:00:00,2010-2022,Togo,9.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C768,None,T,2024-05-16T00:00:00,2010-2022,Togo,7.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C768,None,T,2024-05-16T00:00:00,2010-2022,Togo,6.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C780,None,T,2024-05-16T00:00:00,2010-2022,Trinidad and Tobago,10.0
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C780,None,T,2024-05-16T00:00:00,2010-2022,Trinidad and Tobago,8.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C780,None,T,2024-05-16T00:00:00,2010-2022,Trinidad and Tobago,7.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C780,None,T,2024-05-16T00:00:00,2010-2022,Trinidad and Tobago,6.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C780,None,T,2024-05-16T00:00:00,2010-2022,Trinidad and Tobago,2.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C780,None,T,2024-05-16T00:00:00,2010-2022,Trinidad and Tobago,1.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C826,None,T,2024-05-16T00:00:00,2010-2022,United Kingdom of Great Britain and Northern Ireland,13.0
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C826,None,T,2024-05-16T00:00:00,2010-2022,United Kingdom of Great Britain and Northern Ireland,7.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C826,None,T,2024-05-16T00:00:00,2010-2022,United Kingdom of Great Britain and Northern Ireland,6.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C826,None,T,2024-05-16T00:00:00,2010-2022,United Kingdom of Great Britain and Northern Ireland,5.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C826,None,T,2024-05-16T00:00:00,2010-2022,United Kingdom of Great Britain and Northern Ireland,6.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C826,None,T,2024-05-16T00:00:00,2010-2022,United Kingdom of Great Britain and Northern Ireland,3.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C84,None,T,2024-05-16T00:00:00,2010-2022,Belize,32.0
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C84,None,T,2024-05-16T00:00:00,2010-2022,Belize,25.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C84,None,T,2024-05-16T00:00:00,2010-2022,Belize,20.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C84,None,T,2024-05-16T00:00:00,2010-2022,Belize,13.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C84,None,T,2024-05-16T00:00:00,2010-2022,Belize,11.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C84,None,T,2024-05-16T00:00:00,2010-2022,Belize,11.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C840,None,T,2024-05-16T00:00:00,2010-2022,United States of America,31.0
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C840,None,T,2024-05-16T00:00:00,2010-2022,United States of America,25.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C840,None,T,2024-05-16T00:00:00,2010-2022,United States of America,24.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C840,None,T,2024-05-16T00:00:00,2010-2022,United States of America,24.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C840,None,T,2024-05-16T00:00:00,2010-2022,United States of America,29.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C840,None,T,2024-05-16T00:00:00,2010-2022,United States of America,24.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C862,None,T,2024-05-16T00:00:00,2010-2022,Venezuela (Bolivarian Republic of),29.0
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C862,None,T,2024-05-16T00:00:00,2010-2022,Venezuela (Bolivarian Republic of),24.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C862,None,T,2024-05-16T00:00:00,2010-2022,Venezuela (Bolivarian Republic of),19.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C862,None,T,2024-05-16T00:00:00,2010-2022,Venezuela (Bolivarian Republic of),16.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C862,None,T,2024-05-16T00:00:00,2010-2022,Venezuela (Bolivarian Republic of),13.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C862,None,T,2024-05-16T00:00:00,2010-2022,Venezuela (Bolivarian Republic of),11.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_EXP,24,None,None,T,2024-05-16T00:00:00,2010-2022,,49404.0
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_EXP,24,None,None,T,2024-05-16T00:00:00,2010-2022,,51676.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_EXP,24,None,None,T,2024-05-16T00:00:00,2010-2022,,53536.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_EXP,24,None,None,T,2024-05-16T00:00:00,2010-2022,,55034.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_EXP,24,None,None,T,2024-05-16T00:00:00,2010-2022,,56286.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_EXP,24,None,None,T,2024-05-16T00:00:00,2010-2022,,57311.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_OP,24,None,None,PT,2024-05-16T00:00:00,2010-2021,,1.56263
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_OP,24,None,None,PT,2024-05-16T00:00:00,2010-2021,,2.80788
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_OP,24,None,None,PT,2024-05-16T00:00:00,2010-2021,,1.23282
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_OP,24,None,None,PT,2024-05-16T00:00:00,2010-2021,,0.67958
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_OP,24,None,None,PT,2024-05-16T00:00:00,2010-2021,,0.99137
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_OV,24,None,None,T,2024-05-16T00:00:00,2010-2021,,772.0
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_OV,24,None,None,T,2024-05-16T00:00:00,2010-2021,,1451.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_OV,24,None,None,T,2024-05-16T00:00:00,2010-2021,,660.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_OV,24,None,None,T,2024-05-16T00:00:00,2010-2021,,374.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_OV,24,None,None,T,2024-05-16T00:00:00,2010-2021,,558.0
2022,A,0,"Plastic Pollution (MLW, MDMAP, ICC)",EN_MAR_BEALIT_PUSA,24,None,None,NUM_ITEMS_PER_100M2,2025-05-13T00:00:00,2022,,3600.0
2018,D,0,World Environment Situation Room,EN_MAR_CHLANM,24,None,FCC_E,PT,2024-06-12T00:00:00,2022,,3.73884
2019,D,0,World Environment Situation Room,EN_MAR_CHLANM,24,None,FCC_E,PT,2024-06-12T00:00:00,2022,,5.56695
2020,D,0,World Environment Situation Room,EN_MAR_CHLANM,24,None,FCC_E,PT,2024-06-12T00:00:00,2022,,4.28285
2021,D,0,World Environment Situation Room,EN_MAR_CHLANM,24,None,FCC_E,PT,2024-06-12T00:00:00,2022,,2.93888
2022,D,0,World Environment Situation Room,EN_MAR_CHLANM,24,None,FCC_E,PT,2024-06-12T00:00:00,2022,,2.32996
2018,D,0,World Environment Situation Room,EN_MAR_CHLANM,24,None,FCC_H,PT,2024-06-12T00:00:00,2022,,9.26656
2019,D,0,World Environment Situation Room,EN_MAR_CHLANM,24,None,FCC_H,PT,2024-06-12T00:00:00,2022,,12.23852
2020,D,0,World Environment Situation Room,EN_MAR_CHLANM,24,None,FCC_H,PT,2024-06-12T00:00:00,2022,,12.48562
2021,D,0,World Environment Situation Room,EN_MAR_CHLANM,24,None,FCC_H,PT,2024-06-12T00:00:00,2022,,11.03602
2022,D,0,World Environment Situation Room,EN_MAR_CHLANM,24,None,FCC_H,PT,2024-06-12T00:00:00,2022,,8.57994
2018,D,0,World Environment Situation Room,EN_MAR_CHLANM,24,None,FCC_M,PT,2024-06-12T00:00:00,2022,,6.77291
2019,D,0,World Environment Situation Room,EN_MAR_CHLANM,24,None,FCC_M,PT,2024-06-12T00:00:00,2022,,7.00039
2020,D,0,World Environment Situation Room,EN_MAR_CHLANM,24,None,FCC_M,PT,2024-06-12T00:00:00,2022,,7.70525
2021,D,0,World Environment Situation Room,EN_MAR_CHLANM,24,None,FCC_M,PT,2024-06-12T00:00:00,2022,,7.21803
2022,D,0,World Environment Situation Room,EN_MAR_CHLANM,24,None,FCC_M,PT,2024-06-12T00:00:00,2022,,5.85844
2005,A,0,World Environment Situation Room,EN_MAR_CHLDEV,24,None,None,PT,2024-06-12T00:00:00,2022,,10.30943
2006,A,0,World Environment Situation Room,EN_MAR_CHLDEV,24,None,None,PT,2024-06-12T00:00:00,2022,,8.23113
2007,A,0,World Environment Situation Room,EN_MAR_CHLDEV,24,None,None,PT,2024-06-12T00:00:00,2022,,6.26096
2008,A,0,World Environment Situation Room,EN_MAR_CHLDEV,24,None,None,PT,2024-06-12T00:00:00,2022,,6.88761
2009,A,0,World Environment Situation Room,EN_MAR_CHLDEV,24,None,None,PT,2024-06-12T00:00:00,2022,,5.72199
2010,A,0,World Environment Situation Room,EN_MAR_CHLDEV,24,None,None,PT,2024-06-12T00:00:00,2022,,5.54361
2011,A,0,World Environment Situation Room,EN_MAR_CHLDEV,24,None,None,PT,2024-06-12T00:00:00,2022,,10.21825
2012,A,0,World Environment Situation Room,EN_MAR_CHLDEV,24,None,None,PT,2024-06-12T00:00:00,2022,,4.39587
2013,A,0,World Environment Situation Room,EN_MAR_CHLDEV,24,None,None,PT,2024-06-12T00:00:00,2022,,3.90201
2014,A,0,World Environment Situation Room,EN_MAR_CHLDEV,24,None,None,PT,2024-06-12T00:00:00,2022,,4.89239
2015,A,0,World Environment Situation Room,EN_MAR_CHLDEV,24,None,None,PT,2024-06-12T00:00:00,2022,,7.72406
2016,A,0,World Environment Situation Room,EN_MAR_CHLDEV,24,None,None,PT,2024-06-12T00:00:00,2022,,5.66917
2017,A,0,World Environment Situation Room,EN_MAR_CHLDEV,24,None,None,PT,2024-06-12T00:00:00,2022,,2.98338
2018,A,0,World Environment Situation Room,EN_MAR_CHLDEV,24,None,None,PT,2024-06-12T00:00:00,2022,,4.61046
2019,A,0,World Environment Situation Room,EN_MAR_CHLDEV,24,None,None,PT,2024-06-12T00:00:00,2022,,3.18048
2020,A,0,World Environment Situation Room,EN_MAR_CHLDEV,24,None,None,PT,2024-06-12T00:00:00,2022,,4.84751
2021,A,0,World Environment Situation Room,EN_MAR_CHLDEV,24,None,None,PT,2024-06-12T00:00:00,2022,,1.52861
2022,A,0,World Environment Situation Room,EN_MAR_CHLDEV,24,None,None,PT,2024-06-12T00:00:00,2022,,4.6244
