Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,PRODUCT,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2016,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,4.46569
2017,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,4.36678
2018,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,4.48089
2019,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,4.28737
2020,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,4.28736
2021,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,4.28762
2022,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,4.28762
2023,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,4.28762
2000,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_IND,PT,2025-03-26T00:00:00,2023,0.34298
2005,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_IND,PT,2025-03-26T00:00:00,2023,0.14627
2010,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_IND,PT,2025-03-26T00:00:00,2023,0.03424
2011,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_IND,PT,2025-03-26T00:00:00,2023,0.03412
2012,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_IND,PT,2025-03-26T00:00:00,2023,0.0311
2013,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_IND,PT,2025-03-26T00:00:00,2023,0.0438
2014,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_IND,PT,2025-03-26T00:00:00,2023,0.04467
2015,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_IND,PT,2025-03-26T00:00:00,2023,0.00779
2016,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_IND,PT,2025-03-26T00:00:00,2023,0.00779
2017,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_IND,PT,2025-03-26T00:00:00,2023,0.04208
2018,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_IND,PT,2025-03-26T00:00:00,2023,0.03934
2019,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_IND,PT,2025-03-26T00:00:00,2023,0.02833
2020,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_IND,PT,2025-03-26T00:00:00,2023,0.02832
2021,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_IND,PT,2025-03-26T00:00:00,2023,0.02833
2022,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_IND,PT,2025-03-26T00:00:00,2023,0.02826
2023,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_IND,PT,2025-03-26T00:00:00,2023,0.02826
2000,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,0.21398
2005,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,0.16938
2010,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,0.0
2011,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,0.0
2012,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,0.0
2013,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,0.0
2014,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,0.0
2015,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,0.0
2016,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,0.0
2017,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,0.0
2018,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,0.0
2019,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,0.0
2020,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,0.0
2021,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,0.0
2022,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,0.0
2023,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,0.0
2000,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,6.02495
2005,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.88676
2010,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.85599
2011,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.83656
2012,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.83572
2013,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.83572
2014,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.83572
2015,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.84767
2016,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.84767
2017,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.81197
2018,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.84767
2019,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.5255
2020,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.5255
2021,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.53397
2022,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.53397
2023,A,0,"International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",TM_TAX_DPRF,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,2.5339
