Year,OBS_STATUS,UNIT_MULT,BASE_PER,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2010,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,24,CON_USD,2025-05-19T00:00:00,2023,65.718924
2011,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,24,CON_USD,2025-05-19T00:00:00,2023,43.771314
2012,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,24,CON_USD,2025-05-19T00:00:00,2023,80.191288
2013,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,24,CON_USD,2025-05-19T00:00:00,2023,78.936297
2014,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,24,CON_USD,2025-05-19T00:00:00,2023,55.21762
2015,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,24,CON_USD,2025-05-19T00:00:00,2023,60.888336
2016,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,24,CON_USD,2025-05-19T00:00:00,2023,54.942771
2017,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,24,CON_USD,2025-05-19T00:00:00,2023,72.873155
2018,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,24,CON_USD,2025-05-19T00:00:00,2023,51.759608
2019,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,24,CON_USD,2025-05-19T00:00:00,2023,48.827653
2020,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,24,CON_USD,2025-05-19T00:00:00,2023,38.925343
2021,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,24,CON_USD,2025-05-19T00:00:00,2023,85.295946
2022,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,24,CON_USD,2025-05-19T00:00:00,2023,40.573068
2023,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,24,CON_USD,2025-05-19T00:00:00,2023,48.543413
2010,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,24,CON_USD,2025-05-19T00:00:00,2023,65.1037
2011,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,24,CON_USD,2025-05-19T00:00:00,2023,43.1305
2012,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,24,CON_USD,2025-05-19T00:00:00,2023,77.0634
2013,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,24,CON_USD,2025-05-19T00:00:00,2023,78.2661
2014,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,24,CON_USD,2025-05-19T00:00:00,2023,54.9506
2015,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,24,CON_USD,2025-05-19T00:00:00,2023,60.2461
2016,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,24,CON_USD,2025-05-19T00:00:00,2023,52.4672
2017,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,24,CON_USD,2025-05-19T00:00:00,2023,71.6764
2018,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,24,CON_USD,2025-05-19T00:00:00,2023,50.2362
2019,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,24,CON_USD,2025-05-19T00:00:00,2023,47.8727
2020,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,24,CON_USD,2025-05-19T00:00:00,2023,37.3565
2021,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,24,CON_USD,2025-05-19T00:00:00,2023,84.4981
2022,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,24,CON_USD,2025-05-19T00:00:00,2023,38.6782
2023,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,24,CON_USD,2025-05-19T00:00:00,2023,47.7251
