Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_MEDIUM,PT,2023-03-08T00:00:00,2021,19.50254
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_MEDIUM,PT,2023-03-08T00:00:00,2021,21.20389
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_MEDIUM,PT,2023-03-08T00:00:00,2021,18.70707
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_MEDIUM,PT,2023-03-08T00:00:00,2021,17.51736
2000,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,-28.76607
2001,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,-26.75734
2002,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,-16.26974
2003,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,-11.67575
2004,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,-6.33906
2005,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,0.20522
2006,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,4.3145
2007,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,8.17963
2008,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,10.35359
2009,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,11.31937
2010,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,9.72844
2011,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,10.87503
2012,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,9.88574
2013,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,9.02427
2014,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,7.25283
2015,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,6.5188
2016,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,2.68572
2017,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,0.60839
2018,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,-1.85663
2019,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,0.71306
2020,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,1.8175
2021,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,14.95563
2022,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAC,24,None,PT,2024-03-26T00:00:00,2017-2021,23.94708
2000,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,195.86233
2001,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,201.38546
2002,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,230.22181
2003,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,242.85327
2004,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,257.52685
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,275.52076
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,286.81949
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,297.44693
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,303.42438
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,306.07984
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,301.70549
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,304.85809
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,302.138
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,299.76932
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,294.89863
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,292.88038
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,282.34107
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,276.62931
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,269.85158
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,276.9171
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,279.95383
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,316.07797
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,340.80056
2000,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.01571
2001,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.01615
2002,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.01847
2003,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.01948
2004,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.02066
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.0221
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.02301
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.02386
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.02434
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.02455
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.0242
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.02445
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.02424
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.02405
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.02365
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.02349
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.02265
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.02219
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.02165
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.02221
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.02246
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.02535
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MNWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.02734
2000,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,229.86823
2001,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,241.86382
2002,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,285.78117
2003,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,306.7365
2004,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,332.8557
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,370.54616
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,394.61517
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,412.57782
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,428.23139
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,438.32108
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,431.17525
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,430.92181
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,421.09047
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,410.05702
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,400.09582
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,399.93201
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,393.11425
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,416.95596
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,444.16729
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,491.15037
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,530.65309
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,582.81764
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,612.04579
2000,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.01844
2001,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.0194
2002,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.02292
2003,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.0246
2004,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.0267
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.02972
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.03165
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.03309
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.03435
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.03516
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.03459
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.03456
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.03378
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.03289
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.03209
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.03208
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.03153
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.03344
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.03563
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.0394
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.04256
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.04675
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RSRV_MXWAP,24,None,PT,2025-05-21T00:00:00,2017-2021,0.04909
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,4.32793
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-0.19212
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-1.50058
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,3.20334
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,5.70033
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,10.69813
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,14.08506
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,10.64572
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,5.08034
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-1.17773
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-4.77903
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-12.55312
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-12.75501
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-12.31206
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-11.22519
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-10.24703
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-2.20807
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-2.6351
2023,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,2.39417
2024,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,5.54223
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,98921.22656
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,94635.42969
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,93394.77344
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,97854.92188
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,100222.5
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,104961.2969
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,108172.7031
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,104911.6016
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,99634.64844
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,93700.89844
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,90286.22656
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,82915.02344
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,82723.59375
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,83143.59375
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,84174.13281
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,85101.60156
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,92723.95313
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,92319.04688
2023,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,97087.67969
2024,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,24,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,100072.6016
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,4.69516
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-0.05508
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,-3.22564
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,1.18076
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,2.52721
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,3.04858
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,9.21741
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,24,None,PT,2025-05-13T00:00:00,2019-2023,10.64993
