Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,COMMENT_OBS,Value
2023,A,0,UNESCO Institute for Statistics. Sector Name: General government.,SD_XPD_ESED,24,PT,2025-03-14T00:00:00,2024,,7.73896
2024,A,0,UNESCO Institute for Statistics. Sector Name: General government.,SD_XPD_ESED,24,PT,2025-03-14T00:00:00,2024,,6.36977
2000,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,9.466756878
2001,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,9.433632111
2002,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,8.322753326
2003,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,6.527705646
2004,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,10.83333599
2005,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,7.263657382
2006,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,7.60743609
2007,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,9.284569801
2008,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,7.513767562
2009,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,9.419737868
2010,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,8.3411724
2011,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,8.935192201
2012,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,9.791394904
2013,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,9.447771504
2014,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,6.852259747
2015,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,12.10088877
2016,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,10.82170107
2017,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,8.760296857
2018,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,8.23010263
2019,A,0,IMF,SG_XPD_EDUC,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,10.79580947
2000,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,21.24468772
2001,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,21.16742657
2002,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,18.36535729
2003,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,13.64243687
2004,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,22.85139143
2005,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,28.37419376
2006,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,29.43768892
2007,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,32.81990898
2008,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,22.54226957
2009,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,27.5287102
2010,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,35.5147358
2011,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,39.31981838
2012,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,34.27667509
2013,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,31.41298866
2014,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,25.95675331
2015,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,33.32279261
2016,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,26.93495537
2017,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,22.29791366
2018,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,21.52551215
2019,A,0,IMF,SG_XPD_ESSRV,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,24.12832044
2000,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,7.329430313
2001,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,8.006623865
2002,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,5.517182918
2003,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,4.049244687
2004,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,7.189431482
2005,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,4.998322039
2006,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,6.188513299
2007,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,5.845163942
2008,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,5.079956953
2009,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,5.274300946
2010,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,4.452222252
2011,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,4.958635708
2012,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,5.767167701
2013,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,6.042124573
2014,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,4.67162815
2015,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,5.561743173
2016,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,5.582860295
2017,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,4.490595844
2018,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,4.94044826
2019,A,0,IMF,SG_XPD_HLTH,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,5.680672015
2000,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,4.448500531
2001,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,3.727170595
2002,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,4.525421041
2003,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,3.065486534
2004,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,4.828623958
2005,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,16.11221434
2006,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,15.64173953
2007,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,17.69017523
2008,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,9.948545053
2009,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,12.83467139
2010,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,22.72134115
2011,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,25.42599047
2012,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,18.71811249
2013,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,15.92309259
2014,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,14.43286542
2015,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,15.66016067
2016,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,10.530394
2017,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,9.047020958
2018,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,8.354961261
2019,A,0,IMF,SG_XPD_PROT,24,PT,2025-03-26T00:00:00,2019,Budgetary Central Government Sector,7.651838951
